"date" "Q" "BF"
19980520 0.013 0.013
19980521 0.013 0.013
19980522 0.012 0.012
19980523 0.011 0.011
19980524 0.011 0.011
19980525 0.017 0.012
19980526 0.039 0.012
19980527 0.038 0.012
19980528 0.035 0.012
19980529 0.056 0.013
19980530 0.056 0.013
19980531 0.042 0.013
19980601 0.031 0.013
19980602 0.097 0.014
19980603 0.158 0.014
19980604 0.087 0.014
19980605 0.061 0.014
19980606 0.078 0.015
19980607 0.416 0.015
19980608 0.274 0.015
19980609 0.151 0.016
19980610 0.338 0.016
19980611 0.386 0.016
19980612 0.486 0.016
19980613 0.259 0.017
19980614 0.178 0.017
19980615 0.253 0.017
19980616 0.243 0.017
19980617 0.183 0.018
19980618 0.178 0.018
19980619 0.246 0.018
19980620 0.151 0.018
19980621 0.104 0.019
19980622 0.111 0.019
19980623 0.085 0.019
19980624 0.074 0.02
19980625 0.085 0.02
19980626 0.084 0.02
19980627 0.062 0.02
19980628 0.06 0.021
19980629 0.049 0.021
19980630 0.055 0.021
19980701 0.05 0.021
19980702 0.037 0.022
19980703 0.032 0.022
19980704 0.028 0.022
19980705 0.027 0.022
19980706 0.027 0.023
19980707 0.023 0.023
19980708 0.04 0.022
19980709 0.039 0.022
19980710 0.037 0.021
19980711 0.033 0.02
19980712 0.041 0.02
19980713 0.093 0.019
19980714 0.054 0.018
19980715 0.038 0.017
19980716 0.034 0.017
19980717 0.041 0.016
19980718 0.036 0.015
19980719 0.028 0.015
19980720 0.022 0.014
19980721 0.018 0.013
19980722 0.014 0.012
19980723 0.013 0.012
19980724 0.013 0.011
19980725 0.011 0.01
19980726 0.01 0.01
19980727 0.009 0.009
19980728 0.011 0.009
19980729 0.013 0.009
19980730 0.027 0.008
19980731 0.05 0.008
19980801 0.035 0.008
19980802 0.025 0.008
19980803 0.018 0.008
19980804 0.014 0.007
19980805 0.011 0.007
19980806 0.01 0.007
19980807 0.008 0.007
19980808 0.008 0.006
19980809 0.007 0.006
19980810 0.006 0.006
19980811 0.006 0.006
19980812 0.006 0.006
19980813 0.006 0.005
19980814 0.005 0.005
19980815 0.005 0.005
19980816 0.005 0.005
19980817 0.005 0.005
19980818 0.005 0.004
19980819 0.005 0.004
19980820 0.004 0.004
19980821 0.005 0.004
19980822 0.005 0.004
19980823 0.004 0.004
19980824 0.009 0.006
19980825 0.007 0.007
19980826 0.015 0.009
19980827 0.027 0.011
19980828 0.018 0.012
19980829 0.015 0.014
19980830 0.013 0.013
19980831 0.011 0.011
19980901 0.01 0.01
19980902 0.012 0.012
19980903 0.038 0.022
19980904 0.088 0.024
19980905 0.066 0.025
19980906 0.054 0.027
19980907 0.041 0.028
19980908 0.062 0.03
19980909 0.078 0.032
19980910 0.158 0.033
19980911 0.089 0.035
19980912 0.086 0.037
19980913 0.186 0.038
19980914 0.25 0.04
19980915 1.013 0.042
19980916 0.445 0.043
19980917 NA NA
19980918 0.507 0.046
19980919 0.393 0.048
19980920 0.334 0.05
19980921 0.211 0.051
19980922 0.155 0.053
19980923 0.121 0.055
19980924 0.099 0.056
19980925 0.084 0.058
19980926 0.074 0.059
19980927 0.118 0.061
19980928 0.101 0.063
19980929 0.076 0.064
19980930 0.066 0.066
19981001 0.082 0.065
19981002 0.107 0.064
19981003 0.073 0.064
19981004 0.063 0.063
19981005 0.062 0.062
19981006 0.069 0.065
19981007 0.072 0.068
19981008 0.205 0.071
19981009 0.187 0.075
19981010 0.211 0.078
19981011 0.242 0.081
19981012 0.384 0.084
19981013 0.32 0.087
19981014 0.268 0.09
19981015 0.258 0.093
19981016 0.167 0.097
19981017 0.137 0.1
19981018 0.128 0.103
19981019 0.106 0.106
19981020 0.114 0.111
19981021 0.12 0.116
19981022 0.195 0.121
19981023 0.184 0.126
19981024 0.249 0.131
19981025 0.582 0.136
19981026 0.36 0.141
19981027 0.413 0.146
19981028 0.959 0.151
19981029 0.405 0.156
19981030 0.41 0.161
19981031 0.317 0.166
19981101 NA NA
19981102 0.375 0.176
19981103 0.37 0.181
19981104 0.233 0.186
19981105 0.191 0.191
19981106 0.275 0.184
19981107 0.174 0.174
19981108 0.185 0.169
19981109 0.543 0.161
19981110 0.379 0.154
19981111 0.282 0.147
19981112 0.194 0.139
19981113 0.155 0.132
19981114 0.19 0.124
19981115 0.138 0.117
19981116 0.116 0.11
19981117 0.097 0.097
19981118 0.089 0.089
19981119 0.083 0.083
19981120 0.068 0.068
19981121 0.062 0.062
19981122 0.057 0.057
19981123 0.048 0.048
19981124 0.044 0.044
19981125 0.043 0.043
19981126 0.049 0.043
19981127 0.084 0.043
19981128 0.098 0.042
19981129 0.193 0.042
19981130 0.148 0.042
19981201 0.107 0.042
19981202 0.081 0.041
19981203 0.069 0.041
19981204 0.068 0.041
19981205 0.063 0.041
19981206 0.055 0.04
19981207 0.047 0.04
19981208 0.04 0.04
19981209 0.063 0.044
19981210 0.15 0.048
19981211 0.143 0.052
19981212 0.152 0.056
19981213 0.357 0.061
19981214 0.219 0.065
19981215 0.184 0.069
19981216 0.394 0.073
19981217 0.211 0.077
19981218 0.158 0.081
19981219 0.197 0.085
19981220 0.191 0.09
19981221 0.128 0.094
19981222 0.121 0.098
19981223 0.118 0.102
19981224 0.106 0.106
19981225 0.107 0.104
19981226 0.175 0.101
19981227 0.191 0.099
19981228 0.226 0.097
19981229 0.195 0.094
19981230 0.132 0.092
19981231 0.104 0.09
19990101 0.086 0.086
19990102 0.085 0.085
19990103 0.191 0.085
19990104 0.391 0.084
19990105 0.366 0.084
19990106 0.208 0.083
19990107 0.166 0.083
19990108 0.278 0.083
19990109 0.197 0.082
19990110 0.139 0.082
19990111 0.101 0.081
19990112 0.081 0.081
19990113 0.107 0.081
19990114 0.244 0.08
19990115 0.249 0.08
19990116 0.285 0.08
19990117 0.391 0.079
19990118 0.201 0.079
19990119 0.148 0.079
19990120 0.114 0.078
19990121 0.096 0.078
19990122 0.085 0.078
19990123 0.079 0.077
19990124 0.077 0.077
19990125 0.085 0.079
19990126 0.081 0.081
19990127 0.134 0.08
19990128 0.203 0.079
19990129 0.17 0.077
19990130 0.095 0.076
19990131 0.075 0.075
19990201 0.086 0.073
19990202 0.092 0.072
19990203 0.086 0.07
19990204 0.086 0.069
19990205 0.091 0.067
19990206 0.096 0.065
19990207 0.134 0.064
19990208 0.132 0.062
19990209 0.114 0.06
19990210 0.094 0.059
19990211 0.081 0.057
19990212 0.068 0.056
19990213 0.054 0.054
19990214 0.049 0.049
19990215 0.052 0.051
19990216 0.101 0.053
19990217 0.136 0.055
19990218 0.111 0.057
19990219 0.144 0.059
19990220 0.174 0.061
19990221 0.167 0.064
19990222 0.343 0.066
19990223 0.255 0.068
19990224 0.16 0.07
19990225 0.111 0.072
19990226 0.105 0.074
19990227 0.092 0.076
19990228 0.078 0.078
19990301 0.312 0.077
19990302 0.531 0.076
19990303 0.476 0.075
19990304 0.262 0.074
19990305 0.181 0.073
19990306 0.134 0.072
19990307 0.107 0.071
19990308 0.134 0.07
19990309 0.198 0.068
19990310 0.195 0.067
19990311 0.183 0.066
19990312 0.126 0.065
19990313 0.101 0.064
19990314 0.084 0.063
19990315 0.072 0.062
19990316 0.063 0.061
19990317 0.06 0.06
19990318 0.062 0.059
19990319 0.089 0.058
19990320 0.075 0.057
19990321 0.09 0.056
19990322 0.18 0.055
19990323 0.234 0.054
19990324 0.195 0.053
19990325 0.137 0.052
19990326 0.112 0.052
19990327 0.134 0.051
19990328 0.1015 0.05
19990329 0.069 0.049
19990330 0.061 0.048
19990331 0.055 0.047
19990401 0.051 0.046
19990402 0.045 0.045
19990403 0.047 0.045
19990404 0.14 0.045
19990405 0.116 0.045
19990406 0.099 0.045
19990407 0.087 0.045
19990408 0.081 0.045
19990409 0.067 0.045
19990410 0.061 0.045
19990411 0.056 0.045
19990412 0.094 0.045
19990413 0.122 0.045
19990414 0.133 0.045
19990415 0.098 0.045
19990416 0.075 0.045
19990417 0.063 0.045
19990418 0.055 0.045
19990419 0.045 0.045
19990420 0.043 0.043
19990421 0.05 0.042
19990422 0.049 0.04
19990423 0.058 0.038
19990424 0.049 0.037
19990425 0.04 0.035
19990426 0.037 0.033
19990427 0.034 0.032
19990428 0.032 0.03
19990429 0.031 0.028
19990430 0.029 0.026
19990501 0.027 0.025
19990502 0.025 0.023
19990503 0.024 0.021
19990504 0.02 0.02
19990505 0.018 0.018
19990506 0.043 0.018
19990507 0.077 0.018
19990508 0.066 0.017
19990509 0.047 0.017
19990510 0.045 0.017
19990511 0.113 0.017
19990512 0.191 0.017
19990513 0.106 0.017
19990514 0.093 0.016
19990515 0.075 0.016
19990516 0.056 0.016
19990517 0.045 0.016
19990518 0.036 0.016
19990519 0.03 0.016
19990520 0.039 0.016
19990521 0.037 0.015
19990522 0.031 0.015
19990523 0.025 0.015
19990524 0.022 0.015
19990525 0.02 0.015
19990526 0.018 0.014
19990527 0.016 0.014
19990528 0.015 0.014
19990529 0.014 0.014
19990530 0.016 0.014
19990531 0.03 0.014
19990601 0.032 0.013
19990602 0.027 0.013
19990603 0.022 0.013
19990604 0.02 0.013
19990605 0.1 0.012
19990606 0.12 0.012
19990607 0.068 0.012
19990608 0.068 0.012
19990609 0.049 0.011
19990610 0.036 0.011
19990611 0.028 0.011
19990612 0.025 0.01
19990613 0.021 0.01
19990614 0.019 0.01
19990615 0.015 0.01
19990616 0.014 0.009
19990617 0.013 0.009
19990618 0.009 0.009
19990619 0.01 0.009
19990620 0.011 0.009
19990621 0.014 0.009
19990622 0.014 0.008
19990623 0.016 0.008
19990624 0.013 0.008
19990625 0.011 0.008
19990626 0.009 0.008
19990627 0.011 0.008
19990628 0.01 0.008
19990629 0.009 0.008
19990630 0.009 0.007
19990701 0.008 0.007
19990702 0.008 0.007
19990703 0.007 0.007
19990704 0.007 0.007
19990705 0.059 0.007
19990706 0.036 0.007
19990707 0.035 0.007
19990708 0.067 0.007
19990709 0.036 0.006
19990710 0.022 0.006
19990711 0.015 0.006
19990712 0.027 0.006
19990713 0.054 0.006
19990714 0.027 0.006
19990715 0.018 0.006
19990716 0.017 0.006
19990717 0.013 0.006
19990718 0.01 0.005
19990719 0.01 0.005
19990720 0.009 0.005
19990721 0.008 0.005
19990722 0.008 0.005
19990723 0.01 0.005
19990724 0.008 0.005
19990725 0.007 0.005
19990726 0.006 0.005
19990727 0.006 0.005
19990728 0.005 0.004
19990729 0.005 0.004
19990730 0.005 0.004
19990731 0.005 0.004
19990801 0.004 0.004
19990802 0.004 0.004
19990803 0.004 0.004
19990804 0.004 0.004
19990805 0.005 0.004
19990806 0.004 0.004
19990807 0.007 0.004
19990808 0.005 0.004
19990809 0.005 0.004
19990810 0.029 0.004
19990811 0.023 0.004
19990812 0.012 0.004
19990813 0.01 0.004
19990814 0.013 0.004
19990815 0.023 0.004
19990816 0.018 0.004
19990817 0.018 0.004
19990818 0.023 0.004
19990819 0.056 0.004
19990820 0.043 0.004
19990821 0.043 0.004
19990822 0.03 0.004
19990823 0.022 0.004
19990824 0.016 0.004
19990825 0.013 0.004
19990826 0.011 0.004
19990827 0.009 0.004
19990828 0.008 0.004
19990829 0.008 0.004
19990830 0.007 0.004
19990831 0.007 0.004
19990901 0.007 0.004
19990902 0.007 0.004
19990903 0.006 0.004
19990904 0.006 0.004
19990905 0.006 0.004
19990906 0.005 0.004
19990907 0.005 0.004
19990908 0.005 0.004
19990909 0.004 0.004
19990910 0.004 0.004
19990911 0.004 0.004
19990912 0.004 0.004
19990913 0.004 0.004
19990914 0.004 0.004
19990915 0.004 0.004
19990916 0.004 0.004
19990917 0.005 0.004
19990918 0.005 0.004
19990919 0.005 0.004
19990920 0.005 0.004
19990921 0.004 0.004
19990922 0.004 0.004
19990923 0.005 0.004
19990924 0.005 0.004
19990925 0.005 0.004
19990926 0.005 0.004
19990927 0.005 0.004
19990928 0.004 0.004
19990929 0.004 0.004
19990930 0.004 0.004
19991001 0.004 0.004
19991002 0.004 0.004
19991003 0.0045 0.004
19991004 0.005 0.004
19991005 0.005 0.004
19991006 0.004 0.004
19991007 0.004 0.004
19991008 0.004 0.004
19991009 0.004 0.004
19991010 0.004 0.004
19991011 0.004 0.004
19991012 0.004 0.004
19991013 0.004 0.003
19991014 0.004 0.003
19991015 0.004 0.003
19991016 0.004 0.003
19991017 0.004 0.003
19991018 0.003 0.003
19991019 0.003 0.003
19991020 0.003 0.003
19991021 0.003 0.003
19991022 0.003 0.003
19991023 0.004 0.003
19991024 0.004 0.003
19991025 0.004 0.003
19991026 0.004 0.003
19991027 0.003 0.003
19991028 0.003 0.003
19991029 0.003 0.003
19991030 0.004 0.004
19991031 0.004 0.004
19991101 0.004 0.004
19991102 0.006 0.005
19991103 0.006 0.005
19991104 0.005 0.005
19991105 0.005 0.005
19991106 0.005 0.005
19991107 0.009 0.006
19991108 0.008 0.006
19991109 0.009 0.006
19991110 0.01 0.006
19991111 0.009 0.007
19991112 0.009 0.007
19991113 0.008 0.007
19991114 0.009 0.008
19991115 0.008 0.008
19991116 0.008 0.008
19991117 0.009 0.009
19991118 0.012 0.01
19991119 0.016 0.011
19991120 0.018 0.013
19991121 0.018 0.014
19991122 0.026 0.015
19991123 0.048 0.016
19991124 0.044 0.017
19991125 0.039 0.018
19991126 0.042 0.019
19991127 0.038 0.02
19991128 0.038 0.021
19991129 0.032 0.023
19991130 0.028 0.024
19991201 0.028 0.025
19991202 0.026 0.026
19991203 0.03 0.029
19991204 0.042 0.031
19991205 0.038 0.034
19991206 0.04 0.037
19991207 0.069 0.039
19991208 0.081 0.042
19991209 0.11 0.045
19991210 0.122 0.047
19991211 0.159 0.05
19991212 0.328 0.053
19991213 0.309 0.055
19991214 0.288 0.058
19991215 0.192 0.06
19991216 0.144 0.063
19991217 0.157 0.066
19991218 0.19 0.068
19991219 0.127 0.071
19991220 0.101 0.074
19991221 0.091 0.076
19991222 0.079 0.079
19991223 0.083 0.078
19991224 0.096 0.076
19991225 0.28 0.075
19991226 0.359 0.074
19991227 0.351 0.073
19991228 0.209 0.072
19991229 0.171 0.07
19991230 0.162 0.069
19991231 0.16 0.068
20000101 0.148 0.066
20000102 0.126 0.065
20000103 0.113 0.064
20000104 0.244 0.063
20000105 0.292 0.062
20000106 0.181 0.06
20000107 0.165 0.059
20000108 0.128 0.058
20000109 0.101 0.056
20000110 0.081 0.055
20000111 0.076 0.054
20000112 0.07 0.053
20000113 0.067 0.052
20000114 0.058 0.05
20000115 0.049 0.049
20000116 0.049 0.048
20000117 0.054 0.048
20000118 0.057 0.047
20000119 0.049 0.046
20000120 0.049 0.046
20000121 0.0635 0.045
20000122 0.078 0.045
20000123 0.074 0.044
20000124 0.054 0.043
20000125 0.044 0.043
20000126 0.042 0.042
20000127 0.046 0.041
20000128 0.047 0.041
20000129 0.131 0.04
20000130 0.255 0.04
20000131 0.184 0.039
20000201 0.141 0.039
20000202 0.188 0.038
20000203 0.142 0.038
20000204 0.111 0.037
20000205 0.164 0.037
20000206 0.119 0.036
20000207 0.11 0.036
20000208 NA NA
20000209 NA NA
20000210 NA NA
20000211 NA NA
20000212 NA NA
20000213 NA NA
20000214 NA NA
20000215 NA NA
20000216 NA NA
20000217 NA NA
20000218 NA NA
20000219 NA NA
20000220 NA NA
20000221 NA NA
20000222 NA NA
20000223 NA NA
20000224 NA NA
20000225 NA NA
20000226 NA NA
20000227 NA NA
20000228 NA NA
20000229 NA NA
20000301 NA NA
20000302 NA NA
20000303 NA NA
20000304 NA NA
20000305 NA NA
20000306 NA NA
20000307 NA NA
20000308 NA NA
20000309 NA NA
20000310 NA NA
20000311 NA NA
20000312 NA NA
20000313 NA NA
20000314 NA NA
20000315 NA NA
20000316 NA NA
20000317 NA NA
20000318 NA NA
20000319 NA NA
20000320 NA NA
20000321 0.011 0.011
20000322 0.011 0.011
20000323 0.01 0.01
20000324 0.01 0.01
20000325 0.02 0.012
20000326 0.0195 0.012
20000327 0.019 0.011
20000328 0.015 0.011
20000329 0.013 0.01
20000330 0.011 0.01
20000331 0.01 0.009
20000401 0.009 0.009
20000402 0.008 0.008
20000403 0.008 0.008
20000404 0.008 0.007
20000405 0.016 0.007
20000406 0.01 0.007
20000407 0.008 0.007
20000408 0.008 0.007
20000409 0.007 0.006
20000410 0.006 0.006
20000411 0.007 0.006
20000412 0.006 0.006
20000413 0.007 0.005
20000414 0.009 0.005
20000415 0.009 0.005
20000416 0.008 0.005
20000417 0.007 0.005
20000418 0.006 0.005
20000419 0.005 0.005
20000420 0.005 0.004
20000421 0.005 0.004
20000422 0.004 0.004
20000423 0.006 0.004
20000424 0.006 0.004
20000425 0.005 0.004
20000426 0.005 0.004
20000427 0.004 0.004
20000428 0.004 0.004
20000429 0.008 0.004
20000430 0.01 0.004
20000501 0.009 0.004
20000502 0.007 0.003
20000503 0.024 0.003
20000504 0.016 0.003
20000505 0.011 0.003
20000506 0.008 0.003
20000507 0.006 0.003
20000508 0.005 0.003
20000509 0.004 0.003
20000510 0.004 0.002
20000511 0.003 0.002
20000512 0.003 0.002
20000513 0.003 0.002
20000514 0.002 0.002
20000515 0.002 0.002
20000516 0.002 0.002
20000517 0.004 0.002
20000518 0.003 0.003
20000519 0.003 0.003
20000520 0.003 0.003
20000521 0.003 0.003
20000522 0.005 0.003
20000523 0.005 0.003
20000524 0.006 0.004
20000525 0.012 0.004
20000526 0.011 0.004
20000527 0.008 0.004
20000528 0.008 0.004
20000529 0.011 0.004
20000530 0.016 0.004
20000531 0.013 0.005
20000601 0.008 0.005
20000602 0.006 0.005
20000603 0.005 0.005
20000604 0.019 0.005
20000605 0.013 0.005
20000606 0.025 0.005
20000607 0.028 0.005
20000608 0.016 0.005
20000609 0.01 0.005
20000610 0.01 0.005
20000611 NA NA
20000612 NA NA
20000613 NA NA
20000614 NA NA
20000615 NA NA
20000616 NA NA
20000617 NA NA
20000618 NA NA
20000619 NA NA
20000620 NA NA
20000621 NA NA
20000622 NA NA
20000623 NA NA
20000624 NA NA
20000625 NA NA
20000626 NA NA
20000627 NA NA
20000628 NA NA
20000629 NA NA
20000630 NA NA
20000701 NA NA
20000702 NA NA
20000703 NA NA
20000704 NA NA
20000705 NA NA
20000706 NA NA
20000707 NA NA
20000708 NA NA
20000709 NA NA
20000710 NA NA
20000711 0.003 0.003
20000712 0.003 0.003
20000713 0.005 0.003
20000714 0.008 0.003
20000715 0.008 0.003
20000716 0.006 0.003
20000717 0.005 0.003
20000718 0.004 0.003
20000719 0.003 0.003
20000720 0.003 0.003
20000721 0.003 0.003
20000722 0.003 0.003
20000723 0.003 0.003
20000724 0.003 0.003
20000725 0.005 0.003
20000726 0.005 0.003
20000727 0.038 0.003
20000728 0.027 0.003
20000729 0.016 0.003
20000730 0.011 0.003
20000731 0.008 0.003
20000801 0.022 0.003
20000802 0.013 0.002
20000803 0.008 0.002
20000804 0.006 0.002
20000805 0.005 0.002
20000806 0.004 0.002
20000807 0.004 0.002
20000808 0.003 0.002
20000809 0.003 0.002
20000810 0.003 0.002
20000811 0.002 0.002
20000812 0.002 0.002
20000813 NA NA
20000814 NA NA
20000815 NA NA
20000816 NA NA
20000817 NA NA
20000818 NA NA
20000819 NA NA
20000820 NA NA
20000821 NA NA
20000822 NA NA
20000823 NA NA
20000824 NA NA
20000825 NA NA
20000826 NA NA
20000827 NA NA
20000828 NA NA
20000829 NA NA
20000830 NA NA
20000831 NA NA
20000901 NA NA
20000902 NA NA
20000903 NA NA
20000904 NA NA
20000905 NA NA
20000906 NA NA
20000907 NA NA
20000908 NA NA
20000909 NA NA
20000910 NA NA
20000911 NA NA
20000912 NA NA
20000913 NA NA
20000914 NA NA
20000915 NA NA
20000916 NA NA
20000917 NA NA
20000918 NA NA
20000919 NA NA
20000920 NA NA
20000921 NA NA
20000922 NA NA
20000923 NA NA
20000924 NA NA
20000925 NA NA
20000926 NA NA
20000927 NA NA
20000928 NA NA
20000929 NA NA
20000930 NA NA
20001001 NA NA
20001002 NA NA
20001003 NA NA
20001004 NA NA
20001005 NA NA
20001006 NA NA
20001007 NA NA
20001008 NA NA
20001009 NA NA
20001010 NA NA
20001011 NA NA
20001012 NA NA
20001013 NA NA
20001014 NA NA
20001015 NA NA
20001016 NA NA
20001017 NA NA
20001018 NA NA
20001019 NA NA
20001020 NA NA
20001021 NA NA
20001022 NA NA
20001023 NA NA
20001024 NA NA
20001025 NA NA
20001026 NA NA
20001027 NA NA
20001028 NA NA
20001029 NA NA
20001030 NA NA
20001031 NA NA
20001101 NA NA
20001102 NA NA
20001103 NA NA
20001104 NA NA
20001105 NA NA
20001106 NA NA
20001107 NA NA
20001108 NA NA
20001109 NA NA
20001110 NA NA
20001111 NA NA
20001112 NA NA
20001113 NA NA
20001114 NA NA
20001115 NA NA
20001116 NA NA
20001117 NA NA
20001118 NA NA
20001119 NA NA
20001120 NA NA
20001121 NA NA
20001122 NA NA
20001123 NA NA
20001124 NA NA
20001125 NA NA
20001126 NA NA
20001127 NA NA
20001128 NA NA
20001129 NA NA
20001130 NA NA
20001201 NA NA
20001202 NA NA
20001203 NA NA
20001204 NA NA
20001205 NA NA
20001206 NA NA
20001207 NA NA
20001208 NA NA
20001209 NA NA
20001210 NA NA
20001211 NA NA
20001212 NA NA
20001213 NA NA
20001214 NA NA
20001215 NA NA
20001216 NA NA
20001217 NA NA
20001218 NA NA
20001219 NA NA
20001220 NA NA
20001221 NA NA
20001222 NA NA
20001223 NA NA
20001224 NA NA
20001225 NA NA
20001226 NA NA
